person_id	person	family_size	gender	position	personal_income	couple_income	couple_share	property_abroad	total_income	total_share
c63b7be458fdd71da31e22fa2834fe50	Горенцев А.В.	2	m	Начальник СУ при МВД по Респ. Карелия	1566720.14	1779951.28	88.0203945807	False	1779951.28	88.0203945807
b017b96158289f74f5ca9e22e6c47fae	Гусев В.А.	2	m	Заместитель начальника Дальневосточного юридического института МВД России по научной работе, начальник организационно-научного и редакционно-издательского отдела	739789	815919	90.6694169397	False	815919	90.6694169397
56ffe521d43c84276db5773cc0158953	Гусев А.И.	1	m	Заместитель начальника Центра «Олимпиада-2014» МВД России	590000	590000	100	False	590000	100
96c4033a29e673bece0370e96943c304	Гильмутдинов Д.З.	1	m	Начальник управления ГИБДД МВД по Республике Башкортостан	840792.19	840792.19	100	False	840792.19	100
55181a1450079bb99cd4a9768596c891	Галимов А.А.	4	m	Начальник управления ГИБДД МВД по УР	736401.61	1007134.61	73.1184890965	False	1007134.61	73.1184890965
c73983bf6109ae601cd1f6da70fd77f0	Горбушин Н.М.	3	m	Командир ОМСН МВД по Удмуртской Республике	757501.2	995951.2	76.0580638891	False	995951.2	76.0580638891
7a59db39b6f2a47f0d8bca70a572a6e2	Дмитриев Н.В.	2	m	Заместитель начальника УВД по Вологодской области - начальник управления по работе с личным составом	1047942.76	1396202.72	75.0566336098	False	1396202.72	75.0566336098
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	2	m	Заместитель начальника УВД	1681936.84	2181311	77.1066959274	False	2181311	77.1066959274
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	2	m	Заместитель начальника ЭКЦ МВД России	991157.8	1087157.8	91.1696351716	False	1087157.8	91.1696351716
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	3	m	Заместитель начальника академии экономической безопасности МВД России по СБП	768823.65	768823.65	100	False	768823.65	100
cff13d61b30a49cf94cc44c3d007f2bf	Денисов Ю.В.	2	m	Заместитель начальника. УВД по Забайкальскому краю	1149144.77	1444468.87	79.5548311124	False	1444468.87	79.5548311124
72816972ef19044920809014379bf590	Доурбеков З.А.	2	m	Заместитель министра внутренних дел по республике Ингушетия	965727.85	996227.85	96.9384513794	False	996227.85	96.9384513794
9c5e3da2361b4c17ebada8066f07be05	Дягилев В.А.	2	m	Первый заместитель начальника ГУ ВС УМТС МВД России	800927	1341451.89	59.7059802122	False	1341451.89	59.7059802122
6c6224c9d90bf7052907a9ab35d5c3ee	Добряков С.А.	2	m	Начальник ГУ «Центр оперативного реагирования и специальных мероприятий в области обеспечения безопасности дорожного движения	799657.61	1138567.45	70.233661607	False	1138567.45	70.233661607
815784c677d96c70f0c8b66d672ffb37	Дулькин Г.Н.	2	m	Заместитель начальника ГИАЦ МВД России	726612	1145377	63.43867565	False	1145377	63.43867565
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	4	m	Командир ОМСН УВД по Ульяновской области	511297.45	511297.45	100	False	511297.45	100
0dc1535a9915c27a848abe927b7cb347	Дурыгина И.В.	1	f	Начальник центра статистической информации ГИАЦ МВД России	624731.46	624731.46	100	False	624731.46	100
8cff4d1822c2529e44b6d9f23e163f91	Дроздов Р.А.	1	m	Заместитель начальника ФГОУ «Санкт-Петербургское суворовское военное училище МВД России»	452079.59	452079.59	100	False	452079.59	100
1fd55e6fc7eb899bb9e01bfe96653504	Дрыгин В.В.	2	m	Заместитель министра внутренних дел по республике Калмыкия	854017.4	854017.4	100	False	854017.4	100
7f5b4a2184a79494b770b369d05854bc	Дильмухаметов В.М.	2	m	Командир ОМОН МВД по Республике Коми	1451584.86	2107634.3	68.8727100332	False	2107634.3	68.8727100332
046eb17d7b713751f045e05e64bfa45c	Домрачев Е.И.	1	m	заместитель начальника УВД по Кировской области - начальник криминальной милиции	1089855.22	1089855.22	100	False	1089855.22	100
43163ed31c8ef1efb26d1286486f7ce6	Дугинец А.С.	2	m	Заместитель Начальник по н/р ВНИИ МВД России	1398202.19	1981494.22	70.5630213748	False	1981494.22	70.5630213748
2d3cf1111c6132f19646e71b0289e905	Денисов В.И.	2	m	Заместитель начальника Средневолжского УВДТ МВД России	889296.77	1061434.72	83.7825212652	False	1061434.72	83.7825212652
d2018c3417383ef2fec85782413a3140	Декасов Ю.Д.	1	m	Первый заместитель начальник УВД по Калининградской области	838183.9	838183.9	100	False	838183.9	100
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	2	m	Заместитель начальника - начальник штаба УВД по Тамбовской области	86850	502571	17.2811403762	False	502571	17.2811403762
4af4105b4973b7ccf4e35b8104caa864	Дёмин В.В.	1	m	Командир ОМСН по ЦФО МВД России	730641.82	730641.82	100	False	730641.82	100
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	2	m	Заместитель начальника УВД по Калужской области - начальник штаба	1130778.7	1310624.55	86.2778512733	False	1310624.55	86.2778512733
6f153d9a87b2bb0107d2a7d62e623cc9	Деревянко И.В.	2	m	Командир отряда милиции особого назначения ГУВД по КК (дислокация г. Сочи)	565488.96	606543.48	93.2313970303	False	606543.48	93.2313970303
d2e2caff2665a3090ace6586dd9a6493	Денисов В.В.	2	m	Начальник УОПБ МВД России	817054.45	1252187.04	65.2501921758	False	1252187.04	65.2501921758
ccc58507b41614c925dfbea73baa59bb	Деркач О.А.	2	m	Командир ОМСН УВД по ХМАО	1670650.6	2892235.51	57.7632974294	False	2892235.51	57.7632974294
5848963a1709e0eb13e8e5395bbf4dcc	Доброумов Г.А.	2	m	Начальник УОПБ МВД Россия	788542.65	911542.65	86.5063911162	False	911542.65	86.5063911162
a7fbac213e425f15978b96cfd9e5c0de	Дудка Б.П.	1	u	Заместитель начальника ГУВД по Челябинской области	1314282.45	1314282.45	100	False	1314282.45	100
04ce934f4ca7a9d2ba85557653504fe7	Дубовик А.П.	3	m	Заместитель министра ВД по Респ. Хакасия-начальник тыла	1253876.41	1830423.17	68.5019961805	False	1830423.17	68.5019961805
eb98e04e434a9f95a4fb4af23a860a21	Дьяченко О.Н.	2	m	Зам.министра ВД по Респ. Хакасия-начальник штаба	1267274.35	1609133.13	78.7550965407	False	1609133.13	78.7550965407
bed078ade6fdbd393d6fb3beb8196ce1	Данченко Л.П.	1	u	Заместитель начальника управления, начальник отдела по работе с личным составом Кузбасского УВДТ	1210477.35	1210477.35	100	False	1210477.35	100
0ca3e86be02fce741710c6f5a6fbe172	Дегтярева Н.Н.	2	f	Заместитель начальника Орловского юридического института МВД России по РЛС	601286.73	705686.73	85.2059000741	False	705686.73	85.2059000741
47a7accfd4d7b1d5867dc91436882e43	Дзуцев Б.М.	2	m	Заместитель министра -начальник штаба МВД по РСО-Алания	469724	803524	58.4579925428	False	803524	58.4579925428
78ed97a3d47ee60911f438f4652f0e07	Долгов С.А.	4	m	Командир ОМСН УВД по Ульяновской области	511297.45	511297.45	100	False	511297.45	100
65f81a3e9983f9bfab7940b3b3ef8abc	Евсеев Сергей Васильевич	4	m	Заместитель начальника УВД по ЯНАО - начальник штаба	2359276.84	2503245.48	94.2487206648	False	2503245.48	94.2487206648
b54af1feddeb09fbf697abb06e243eea	Ефимов Александр Александрович	1	m	Заместитель начальника СЗУВДТ - начальник милиции общественной безопасности	623845	623845	100	False	623845	100
e359beab965f4b328b37d7a7bcdd49b1	Ермилов Александр Александрович	4	m	Заместитель министра - начальник УРЛС МВД по Республике Адыгея	898686.74	1155105.83	77.8012470078	False	1155105.83	77.8012470078
b2d42e261470c42982c5ae0bf813b739	Ерков Олег Владимирович	1	m	Начальник РКЦ МВД России	771443	771443	100	False	771443	100
b1d627a194113b6d90ba0d639ed575d1	Ежов С.Ю.	2	m	Начальник центра авиации МВД России	1192941	2101941	56.7542571366	False	2101941	56.7542571366
9519b2d56155b5e4a640414a691d14b9	Елисеев В.П.	2	m	Начальник КУ МВД России, начальник-художественный руководитель академического ансамбля ВВ МВД России	6133139.46	6133139.46	100	False	6133139.46	100
71fa701944d8473338b30999f6057b73	Елоримов В.А.	1	m	Командир ОМСН ГУ МВД РФ по УрФО	760067	760067	100	False	760067	100
a5b60290bdbb8d3535693e11bb7eec0f	Евстифеев В.В.	2	m	заместитель начальника Четвертого УВД МВД России - начальник КМ	738298	2988298	24.7063043913	False	2988298	24.7063043913
3d78c2f118531cbd7658ab28eac03e29	Ермолаев А.В.	2	m	Заместитель начальника ВИПК МВД России	815599.61	951915.18	85.6798617289	False	951915.18	85.6798617289
d94966d7d85742a72a3bfaaf2eba6226	Енин Л.А.	2	m	Заместитель начальника ГУВД по Ростовской обл.	943961	1033961	91.2956097957	False	1033961	91.2956097957
