year	month	reg_name	ind_bribery	ind_robbery	ind_rape	ind_steal	ind_drugs	ind_peculation	ind_brigadary	ind_death	ind_harm	ind_ruffian
2009	3	СЕВЕРО-КАВКАЗСКИЙ ФО	-	-	-	-	-	-	-	-	-	-
2009	3	Кабардино-Балкарская Республика	0.98	4.6	0.22	35.45	11.78	3.76	1.46	0.22	1.46	0.0
2009	3	Карачаево-Черкесская Республика	0.87	2.81	0.23	24.8	12.4	2.91	0.94	1.87	2.11	0.23
2009	3	Республика Дагестан	0.6	1.41	0.19	8.71	6.03	3.23	0.63	0.71	0.6	0.15
2009	3	Республика Ингушетия	0.0	0.6	0.0	5.81	12.61	0.57	2.0	1.6	0.0	0.4
2009	3	Республика Северная Осетия-Алания	0.88	4.98	0.57	29.47	16.94	5.08	1.14	0.71	0.57	0.71
2009	3	Ставропольский край	1.46	5.8	0.11	47.13	20.41	3.5	1.63	1.0	1.81	0.41
2009	3	Чеченская Республика	0.49	0.58	0.0	3.89	4.71	2.09	0.25	0.66	0.08	0.0
2009	4	ЦЕНТРАЛЬНЫЙ ФО	1.2	11.87	0.27	72.44	13.14	6.59	2.02	1.02	2.26	0.77
2009	4	Белгородская область	0.77	4.21	0.13	34.62	7.83	10.97	0.53	0.46	1.18	0.39
2009	4	Брянская область	1.53	4.13	0.08	58.85	17.12	4.6	0.61	0.99	1.68	0.69
2009	4	Владимирская область	0.64	10.69	0.28	75.54	15.11	1.61	1.93	1.17	2.14	0.97
2009	4	Воронежская область	0.61	6.53	0.04	56.66	6.23	2.39	1.1	0.61	2.1	0.22
2009	4	Город Москва столица Российской Федерации город федерального значения	1.22	14.52	0.23	73.56	10.36	1.54	2.66	0.43	1.2	0.92
2009	4	Ивановская область	1.18	10.47	0.09	59.19	10.74	6.34	1.39	1.3	2.32	0.19
2009	4	Калужская область	5.45	27.44	2.09	247.8	44.15	50.29	8.05	4.18	10.64	1.39
2009	4	Костромская область	3.04	10.76	0.14	48.2	12.34	15.85	1.15	1.0	2.3	0.29
2009	4	Курская область	1.51	6.45	0.17	71.23	5.68	6.16	1.29	0.95	1.89	0.17
2009	4	Липецкая область	0.1	9.5	0.09	58.86	7.36	7.62	0.34	0.68	1.63	0.6
2009	4	Московская область	0.42	11.79	0.12	60.69	12.6	4.06	1.93	0.9	2.53	0.73
2009	4	Орловская область	0.43	4.87	0.12	61.32	12.29	3.42	1.58	0.97	1.22	0.73
2009	4	Рязанская область	0.2	4.29	0.34	24.39	19.75	0.4	0.52	1.12	1.46	0.17
2009	4	Смоленская область	5.9	46.38	1.53	260.16	40.58	71.18	7.53	5.29	10.17	4.48
2009	4	Тамбовская область	0.21	3.71	0.36	38.88	18.17	1.47	0.72	0.99	0.99	0.9
2009	4	Тверская область	2.2	12.47	0.36	95.18	10.95	6.6	1.23	1.59	2.25	0.65
2009	4	Тульская область	1.84	5.11	0.26	35.88	16.03	0.96	0.89	1.79	2.17	0.26
2009	4	Ярославская область	0.26	14.68	0.08	64.18	9.28	1.77	1.6	0.61	2.66	0.3
2009	4	ЮЖНЫЙ ФО	0.64	5.56	0.28	40.67	12.55	3.02	1.02	0.79	1.55	0.43
2009	4	Астраханская область	0.61	12.09	0.6	69.94	13.19	8.73	2.6	0.5	2.3	0.8
2009	4	Волгоградская область	0.68	10.08	0.31	54.16	14.03	4.88	1.11	0.92	2.72	0.38
2009	4	Краснодарский край	0.86	3.83	0.25	38.95	16.05	2.09	0.59	0.61	1.78	0.31
2009	4	Республика Адыгея (Адыгея)	0.27	3.85	0.23	37.63	10.88	0.27	0.23	1.81	2.04	0.0
2009	4	Республика Калмыкия	3.1	5.95	0.0	26.97	9.81	3.55	0.0	3.85	2.1	2.8
2009	4	Ростовская область	0.61	8.65	0.31	65.25	14.39	3.61	1.57	0.75	1.36	0.38
2009	4	СЕВЕРО-ЗАПАДНЫЙ ФО	0.66	13.41	0.23	68.61	13.87	4.72	1.87	1.21	1.85	0.57
2009	4	Архангельская область	0.28	11.79	0.47	76.58	12.58	2.82	1.34	1.26	1.81	0.63
2009	4	Вологодская область	1.94	13.57	0.41	74.82	14.31	4.17	2.37	0.9	2.86	0.98
2009	4	Город Санкт-Петербург город федерального значения	0.3	17.03	0.24	54.16	19.05	3.32	2.61	1.03	0.96	0.55
2009	4	Калининградская область	0.38	8.64	0.11	89.5	7.89	8.76	1.6	1.17	1.71	0.32
2009	4	Ленинградская область	0.63	12.18	0.06	76.9	8.45	6.91	2.2	1.59	2.27	0.31
2009	4	Мурманская область	0.56	9.28	0.0	67.46	15.28	2.92	0.35	0.82	2.23	0.24
2009	4	Новгородская область	0.72	8.43	0.0	77.86	8.28	5.38	0.77	1.53	1.99	0.77
2009	4	Псковская область	0.66	8.51	0.0	78.69	8.93	3.3	0.57	1.56	1.84	0.43
2009	4	Республика Карелия	1.54	9.12	0.14	69.07	16.51	5.65	0.87	2.03	3.04	0.87
2009	4	Республика Коми	1.0	18.49	0.62	71.37	9.71	8.61	1.86	1.14	3.0	0.83
2009	4	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.39	18.36	0.28	98.02	15.91	7.9	1.91	1.96	5.21	0.34
2009	4	Амурская область	0.56	18.86	0.57	94.64	21.39	2.1	1.26	1.61	5.4	0.23
2009	4	Еврейская автономная область	0.0	8.08	0.0	87.32	10.78	17.75	1.08	3.77	8.62	0.54
2009	4	Камчатская область	0.0	5.79	0.29	57.28	9.26	10.75	0.58	1.16	3.18	0.29
2009	4	Магаданская область	2.9	7.84	0.6	77.19	25.93	1.45	0.6	2.41	6.63	0.6
2009	4	Приморский край	0.3	21.29	0.4	113.94	17.79	3.38	3.01	1.75	4.16	0.5
2009	4	Республика Саха (Якутия)	0.14	16.61	0.11	68.84	5.47	25.36	1.68	2.1	7.67	0.42
2009	4	Сахалинская область	0.23	12.73	0.0	88.13	18.32	2.08	1.16	3.09	5.01	0.19
2009	4	Хабаровский край	0.51	23.51	0.14	116.98	17.24	7.95	1.85	1.85	4.77	0.14
2009	4	Чукотский автономный округ	0.0	0.0	0.0	37.8	13.93	10.15	0.0	1.99	7.96	0.0
2009	4	СИБИРСКИЙ ФО	0.7	18.94	0.37	92.44	17.96	6.58	2.29	1.63	5.48	0.58
2009	4	Алтайский край	1.7	12.28	0.28	78.69	17.06	2.79	0.92	0.72	3.67	0.04
2009	4	Иркутская область	0.39	29.95	0.44	98.14	13.84	1.56	3.95	2.31	8.77	1.2
2009	4	Кемеровская область	0.3	29.29	0.18	89.32	20.26	2.41	3.58	1.84	6.13	0.14
2009	4	Красноярский край	0.58	14.98	0.45	93.21	24.6	9.78	1.63	1.42	4.43	0.83
2009	4	Новосибирская область	0.22	18.02	0.11	90.91	19.5	18.12	2.2	0.91	3.76	0.38
2009	4	Омская область	1.06	10.16	0.0	63.23	15.81	5.5	1.44	1.59	2.73	0.4
2009	4	Республика Алтай	6.95	10.62	0.48	81.11	8.69	6.95	0.48	2.41	6.76	0.0
2009	4	Республика Бурятия	0.26	24.59	0.42	138.04	17.19	1.44	1.04	2.08	6.04	2.92
2009	4	Республика Тыва	2.25	7.7	4.49	44.61	25.67	2.7	2.89	5.78	23.75	0.64
2009	4	Республика Хакасия	0.45	9.68	0.37	118.57	13.22	4.98	1.49	0.74	5.03	0.19
2009	4	Томская область	0.34	23.96	0.29	115.56	14.11	4.13	2.22	1.35	3.48	0.29
2009	4	Читинская область	-	-	-	-	-	-	-	-	-	-
2009	4	УРАЛЬСКИЙ ФО	0.71	17.53	0.47	83.49	16.05	7.51	1.5	1.39	4.18	1.09
2009	4	Курганская область	0.37	11.35	0.73	66.64	11.77	5.84	1.15	1.46	2.71	3.54
2009	4	Свердловская область	0.62	19.2	0.68	86.25	14.88	11.03	1.55	1.5	4.28	0.61
2009	4	Тюменская область	0.51	14.61	0.27	79.83	23.48	4.86	1.45	1.36	4.51	1.27
2009	4	Челябинская область	1.08	19.94	0.34	88.18	11.56	6.0	1.59	1.25	4.16	0.83
2009	4	ПРИВОЛЖСКИЙ ФО	0.64	13.66	0.37	69.67	13.46	5.04	1.47	1.03	2.41	0.59
2009	4	Кировская область	1.49	8.07	0.35	68.14	6.01	3.98	1.49	0.99	2.05	0.28
2009	4	Нижегородская область	0.49	19.17	0.39	89.89	10.92	9.02	1.4	1.1	1.99	0.54
2009	4	Оренбургская область	0.28	8.26	0.28	50.97	13.59	8.7	1.18	1.37	2.36	0.28
2009	4	Пензенская область	0.75	7.35	0.29	54.9	10.16	0.92	0.5	0.65	1.95	0.07
2009	4	Пермский край	0.18	30.09	0.63	120.37	13.06	2.79	2.54	1.99	5.22	0.88
2009	4	Республика Башкортостан	0.84	8.98	0.42	54.88	9.28	4.63	0.64	0.89	2.44	0.49
2009	4	Республика Марий Эл	0.85	16.78	0.57	87.17	7.96	1.19	0.85	1.85	2.28	1.0
2009	4	Республика Мордовия	0.42	2.02	0.12	25.58	4.16	7.09	0.59	0.83	1.9	0.0
2009	4	Республика Татарстан (Татарстан)	0.73	7.36	0.32	62.32	14.3	5.92	0.93	0.64	1.41	0.85
2009	4	Самарская область	0.89	20.33	0.25	74.67	33.63	3.62	3.53	1.04	2.05	0.66
2009	4	Саратовская область	0.73	8.01	0.12	54.8	10.18	5.13	1.2	0.62	1.97	0.46
2009	4	Удмуртская Республика	0.16	27.08	0.33	87.1	12.33	3.31	1.76	0.85	4.05	0.98
2009	4	Ульяновская область	0.8	8.92	0.46	52.89	17.07	2.49	1.83	0.84	2.29	0.38
2009	4	Чувашская Республика - Чувашия	0.19	9.28	0.86	59.33	6.71	6.35	0.86	1.17	1.64	0.94
2009	4	СЕВЕРО-КАВКАЗСКИЙ ФО	-	-	-	-	-	-	-	-	-	-
2009	4	Кабардино-Балкарская Республика	0.0	3.48	0.79	28.83	8.64	2.93	1.68	0.11	1.01	0.11
2009	4	Карачаево-Черкесская Республика	0.29	4.21	0.23	30.65	8.66	2.33	1.64	1.17	1.87	0.23
2009	4	Республика Дагестан	0.4	2.31	0.22	8.93	5.25	0.55	0.6	0.48	0.48	0.33
2009	4	Республика Ингушетия	0.29	0.0	0.0	5.61	6.61	0.57	1.2	1.6	0.6	1.4
2009	4	Республика Северная Осетия-Алания	0.88	6.26	0.14	31.03	14.52	4.73	0.85	0.85	1.28	0.85
2009	4	Ставропольский край	0.71	4.77	0.26	46.06	14.86	3.1	1.11	0.59	1.92	0.59
2009	4	Чеченская Республика	0.12	0.25	0.0	3.31	5.38	1.48	0.08	1.74	0.08	0.08
2009	5	ЦЕНТРАЛЬНЫЙ ФО	1.22	10.19	0.3	69.05	11.69	4.76	1.71	0.98	2.19	0.73
2009	5	Белгородская область	0.93	2.96	0.07	34.95	7.64	5.71	0.33	0.92	1.12	0.33
2009	5	Брянская область	0.45	5.88	0.15	62.36	12.69	6.68	0.38	0.46	2.67	0.38
2009	5	Владимирская область	0.64	8.9	0.34	78.72	10.83	1.53	0.69	0.9	2.07	0.62
2009	5	Воронежская область	1.58	7.41	0.13	55.74	6.62	2.14	0.96	0.7	2.06	0.26
2009	5	Город Москва столица Российской Федерации город федерального значения	1.61	14.11	0.11	75.87	11.22	1.25	2.4	0.51	1.17	1.07
2009	5	Ивановская область	1.07	9.08	0.28	65.49	12.32	4.19	0.56	1.48	2.96	0.28
2009	5	Калужская область	6.03	32.32	2.49	316.91	52.21	57.25	11.04	5.67	12.73	1.69
2009	5	Костромская область	1.01	7.89	0.0	45.62	12.34	10.96	1.0	0.86	1.72	0.57
2009	5	Курская область	3.73	6.37	0.69	66.41	6.28	8.68	0.95	0.34	1.63	0.34
2009	5	Липецкая область	0.3	8.04	0.09	58.26	5.65	5.51	0.09	0.6	1.8	0.68
2009	5	Московская область	0.5	9.05	0.39	54.1	11.64	2.12	1.98	1.12	2.38	0.6
2009	5	Орловская область	1.14	6.2	0.36	62.17	13.02	7.41	0.85	0.97	2.31	0.61
2009	5	Рязанская область	0.3	2.92	0.09	28.85	9.79	4.47	0.43	0.94	2.06	0.09
2009	5	Смоленская область	0.94	13.43	0.41	75.97	10.88	10.74	1.83	0.71	2.44	1.32
2009	5	Тамбовская область	0.42	3.71	0.36	41.32	15.19	1.26	0.18	0.63	1.27	0.9
2009	5	Тверская область	0.51	9.64	0.29	93.44	8.92	6.52	1.3	1.59	2.68	1.45
2009	5	Тульская область	1.4	4.34	0.32	27.33	13.41	3.89	0.64	1.66	2.62	0.45
2009	5	Ярославская область	0.35	13.54	0.38	69.05	6.69	1.15	1.22	1.22	2.36	0.23
2009	5	ЮЖНЫЙ ФО	0.98	5.69	0.31	39.31	12.36	4.1	0.78	0.68	1.56	0.41
2009	5	Астраханская область	1.7	12.09	0.8	63.04	10.79	6.67	1.6	1.0	2.1	1.5
2009	5	Волгоградская область	3.12	10.92	0.54	57.73	11.84	10.53	0.84	0.77	2.57	0.92
2009	5	Краснодарский край	0.49	3.65	0.2	37.02	16.83	3.44	0.62	0.57	1.82	0.25
2009	5	Республика Адыгея (Адыгея)	0.55	3.63	0.23	32.19	10.2	0.0	0.45	0.91	3.17	0.45
2009	5	Республика Калмыкия	0.44	7.0	1.05	35.02	16.81	2.66	0.0	0.7	2.45	1.75
2009	5	Ростовская область	1.05	9.85	0.31	61.56	12.34	3.59	1.18	0.56	1.76	0.14
2009	5	СЕВЕРО-ЗАПАДНЫЙ ФО	0.92	11.53	0.29	66.35	13.05	3.77	1.68	1.21	2.55	0.56
2009	5	Архангельская область	2.53	8.96	0.71	74.38	6.29	1.31	1.42	1.02	3.3	0.55
2009	5	Вологодская область	0.68	10.22	0.16	75.97	12.43	1.36	0.9	1.14	3.6	1.39
2009	5	Город Санкт-Петербург город федерального значения	0.52	14.97	0.26	52.41	18.56	3.35	2.19	0.99	1.23	0.48
2009	5	Калининградская область	1.88	9.39	0.32	72.43	11.41	4.88	0.85	0.85	2.99	0.43
2009	5	Ленинградская область	0.07	8.2	0.18	73.35	6.86	4.65	2.39	1.29	2.27	0.49
2009	5	Мурманская область	0.83	9.17	0.0	72.86	16.57	1.67	0.82	0.94	2.82	0.24
2009	5	Новгородская область	0.9	8.58	0.46	81.08	9.96	2.15	1.99	1.99	3.53	1.23
2009	5	Псковская область	0.5	8.37	0.14	79.12	8.65	2.15	1.28	1.56	3.26	0.28
2009	5	Республика Карелия	1.2	8.83	0.29	63.56	14.62	14.2	1.16	1.45	2.32	0.14
2009	5	Республика Коми	1.87	16.32	0.41	68.79	9.81	6.24	1.45	2.07	5.27	0.41
2009	5	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.41	17.9	0.46	94.66	16.06	5.61	1.2	1.82	4.58	0.31
2009	5	Амурская область	0.7	16.21	0.46	96.13	17.13	1.54	1.03	2.18	5.29	0.23
2009	5	Еврейская автономная область	0.0	10.24	0.54	75.46	10.24	3.94	1.62	1.62	7.01	0.0
2009	5	Камчатская область	1.39	6.65	0.29	58.73	13.31	2.08	0.0	2.6	3.18	0.0
2009	5	Магаданская область	0.72	7.24	1.21	74.18	44.63	1.45	0.0	1.21	2.41	0.0
2009	5	Приморский край	0.24	20.99	0.4	106.82	19.14	2.55	1.7	1.65	3.46	0.55
2009	5	Республика Саха (Якутия)	0.27	15.24	0.53	64.43	6.73	18.64	1.58	2.31	5.89	0.53
2009	5	Сахалинская область	0.46	12.34	0.0	97.58	16.01	5.77	0.58	1.74	5.4	0.0
2009	5	Хабаровский край	0.34	24.08	0.64	111.7	15.53	5.75	1.0	1.42	4.7	0.14
2009	5	Чукотский автономный округ	0.0	0.0	0.0	37.8	13.93	10.15	0.0	1.99	7.96	0.0
2009	5	СИБИРСКИЙ ФО	0.51	17.53	0.31	94.69	16.07	6.85	1.76	1.45	5.32	0.52
2009	5	Алтайский край	0.47	10.52	0.16	81.2	15.27	3.08	0.36	1.44	3.51	0.16
2009	5	Иркутская область	0.49	26.2	0.16	104.16	14.04	1.17	3.19	1.99	7.62	1.2
2009	5	Кемеровская область	0.47	28.62	0.25	89.25	15.62	1.99	2.73	1.38	6.52	0.21
2009	5	Красноярский край	0.58	14.25	0.21	101.23	19.72	13.35	1.18	1.14	4.12	0.31
2009	5	Новосибирская область	0.49	15.86	0.19	87.83	18.36	18.93	2.5	1.21	3.45	0.61
2009	5	Омская область	0.77	8.92	0.45	71.95	13.92	4.97	0.94	0.55	2.53	0.45
2009	5	Республика Алтай	1.9	6.76	1.45	97.04	14.0	5.06	0.48	2.9	5.31	0.97
2009	5	Республика Бурятия	0.39	19.69	0.42	125.43	21.98	2.74	0.94	2.29	6.88	1.88
2009	5	Республика Тыва	0.0	9.63	1.6	45.89	12.84	1.35	3.53	3.53	20.22	0.64
2009	5	Республика Хакасия	0.0	9.12	0.19	118.76	14.33	3.17	0.0	1.3	5.03	0.19
2009	5	Томская область	0.34	23.29	0.48	121.84	12.66	2.18	0.87	1.35	4.25	0.19
2009	5	Читинская область	-	-	-	-	-	-	-	-	-	-
2009	5	УРАЛЬСКИЙ ФО	1.23	16.19	0.42	81.99	14.64	6.1	1.36	1.21	3.37	0.91
2009	5	Курганская область	1.37	8.64	0.73	69.24	15.2	3.23	0.83	1.35	2.71	2.19
2009	5	Свердловская область	1.05	17.29	0.39	81.31	12.85	5.35	1.39	1.43	3.57	0.75
2009	5	Тюменская область	0.69	12.18	0.5	85.32	21.61	4.16	1.3	0.86	3.17	1.22
2009	5	Челябинская область	1.93	20.73	0.31	83.14	10.03	9.63	1.54	1.22	3.47	0.46
2009	5	ПРИВОЛЖСКИЙ ФО	1.06	12.66	0.32	67.98	12.97	5.44	1.16	0.94	2.56	0.6
2009	5	Кировская область	0.5	6.79	0.14	59.44	5.59	5.56	0.64	1.13	2.9	0.35
2009	5	Нижегородская область	0.45	19.76	0.39	91.23	8.69	8.78	1.25	0.92	2.02	0.57
2009	5	Оренбургская область	1.65	7.36	0.19	52.01	13.78	3.64	0.42	1.23	2.97	0.52
2009	5	Пензенская область	0.25	5.4	0.14	49.64	6.99	5.53	0.58	0.58	1.8	0.29
2009	5	Пермский край	2.35	26.71	0.52	114.52	10.6	3.94	1.66	1.73	4.67	0.55
2009	5	Республика Башкортостан	0.87	8.44	0.37	59.12	18.38	5.89	0.54	1.01	2.71	0.49
2009	5	Республика Марий Эл	0.85	14.5	0.71	76.36	5.97	6.46	0.43	1.56	3.41	0.85
2009	5	Республика Мордовия	1.39	2.38	0.0	22.61	4.52	9.46	0.59	0.59	2.02	0.12
2009	5	Республика Татарстан (Татарстан)	1.34	7.84	0.24	62.21	13.02	6.27	0.93	0.64	1.75	0.74
2009	5	Самарская область	1.0	18.6	0.32	72.55	26.35	2.18	2.68	1.17	2.02	1.23
2009	5	Саратовская область	0.73	8.44	0.08	55.27	12.27	6.08	1.12	0.54	2.32	0.15
2009	5	Удмуртская Республика	0.95	21.27	0.46	80.18	11.35	2.6	2.22	0.46	3.65	0.78
2009	5	Ульяновская область	0.8	8.61	0.3	51.44	12.65	3.92	1.45	0.84	2.21	0.69
2009	5	Чувашская Республика - Чувашия	1.59	8.34	0.78	50.68	5.07	7.1	0.39	0.47	1.87	0.62
2009	5	СЕВЕРО-КАВКАЗСКИЙ ФО	-	-	-	-	-	-	-	-	-	-
2009	5	Кабардино-Балкарская Республика	0.56	3.25	0.45	29.73	7.97	4.04	1.23	0.22	0.67	0.11
2009	5	Карачаево-Черкесская Республика	0.29	2.81	0.47	37.67	14.74	2.04	1.4	1.87	1.4	0.7
2009	5	Республика Дагестан	0.5	1.6	0.3	8.0	4.91	1.11	0.15	0.41	0.26	0.33
2009	5	Республика Ингушетия	1.14	0.0	0.0	2.2	7.21	0.29	1.0	2.6	0.2	0.6
2009	5	Республика Северная Осетия-Алания	1.23	4.84	0.28	30.32	18.65	2.63	0.57	0.85	0.57	0.43
2009	5	Ставропольский край	0.49	4.84	0.18	43.84	15.56	4.96	0.92	0.7	2.0	0.37
2009	5	Чеченская Республика	0.0	0.25	0.0	2.65	5.96	0.49	0.17	0.66	0.08	0.0
2009	6	ЦЕНТРАЛЬНЫЙ ФО	2.1	11.19	0.36	76.52	12.08	6.58	1.91	1.03	2.19	0.78
2009	6	Белгородская область	1.24	6.52	0.07	41.8	13.3	13.9	1.05	0.72	1.71	0.53
2009	6	Брянская область	5.59	5.88	0.15	61.98	12.69	11.0	0.76	1.22	1.99	0.69
2009	6	Владимирская область	3.21	10.21	0.21	79.89	10.9	16.63	1.66	1.52	2.28	0.9
2009	6	Воронежская область	1.78	7.02	0.04	54.11	9.43	2.95	0.92	0.61	1.97	0.18
2009	6	Город Москва столица Российской Федерации город федерального значения	2.69	14.97	0.23	80.54	10.33	3.4	2.7	0.49	1.04	1.12
2009	6	Ивановская область	2.36	10.84	0.28	72.25	14.17	3.11	1.02	1.57	3.52	0.74
2009	6	Калужская область	7.65	39.38	2.98	388.31	62.05	67.1	12.63	7.66	14.62	2.49
2009	6	Костромская область	1.52	7.46	0.72	42.32	13.63	5.23	0.72	0.86	2.01	0.29
2009	6	Курская область	4.14	6.71	0.95	77.68	9.2	6.76	0.52	0.86	1.46	0.34
2009	6	Липецкая область	0.4	7.87	0.0	58.01	7.36	8.12	0.09	0.51	2.14	0.34
2009	6	Московская область	0.97	10.36	0.28	63.09	10.49	1.58	1.75	1.08	2.35	0.66
2009	6	Орловская область	1.28	5.84	0.73	64.24	11.92	7.12	0.73	0.61	0.85	0.49
2009	6	Рязанская область	0.4	3.35	0.17	30.4	12.19	1.79	0.6	0.86	1.46	0.26
2009	6	Смоленская область	1.18	14.54	0.41	78.62	10.78	3.19	1.32	1.22	2.34	0.81
2009	6	Тамбовская область	2.42	4.07	0.18	45.75	13.47	1.16	0.27	0.63	1.63	0.9
2009	6	Тверская область	0.17	10.51	0.65	113.66	11.16	14.13	1.59	1.59	2.75	1.16
2009	6	Тульская область	1.62	5.3	0.38	34.35	9.58	1.62	0.96	0.89	2.75	0.45
2009	6	Ярославская область	0.44	13.38	0.38	84.94	7.76	5.47	1.83	0.76	2.21	0.15
2009	6	ЮЖНЫЙ ФО	1.09	5.56	0.47	38.69	15.36	5.71	0.79	0.78	1.56	0.4
2009	6	Астраханская область	3.4	12.99	2.0	64.84	25.08	29.59	1.5	1.4	3.8	0.8
2009	6	Волгоградская область	2.76	12.04	0.34	56.12	14.72	10.21	1.19	0.61	2.72	0.57
2009	6	Краснодарский край	1.07	3.87	0.31	37.96	21.01	4.46	0.57	0.59	1.52	0.21
2009	6	Республика Адыгея (Адыгея)	0.55	5.89	0.45	34.23	10.2	1.64	0.23	0.68	2.04	0.23
