person_id	person	income	ptype	name	transport_raw
df5a78d4cfa5d0a3b7f476fedee9e2a4	Гришаев А.Н.	360000	wife	супруга	ВАЗ 21213
df5a78d4cfa5d0a3b7f476fedee9e2a4	Гришаев А.Н.	120000	daughter	дочь	Фольцваген Гольф
26884b153c7830a5a46da8aac96c3c16	Гнездилов С.А.	993874.29	_himself	Гнездилов С.А.	Рено Символ
26884b153c7830a5a46da8aac96c3c16	Гнездилов С.А.	None	son	сын	
d22cdd95c92baa5bd40c806d6a728abe	Газимагомедов М.Г.	906690	_himself	Газимагомедов М.Г.	
d22cdd95c92baa5bd40c806d6a728abe	Газимагомедов М.Г.	84000	wife	супруга	
1d714069998aee04a8842e445c9d158f	Глухих Н.Н.	1301164.36	_himself	Глухих Н.Н.	
4fdf093e84fccb717de0ea112a8da4b6	Грачев А.Б.	1048275.03	_himself	Грачев А.Б.	Автомобиль Нисан Тиана Мотоцикл Ямаха
4fdf093e84fccb717de0ea112a8da4b6	Грачев А.Б.	1800000	wife	супруга	Опель Астра
4fdf093e84fccb717de0ea112a8da4b6	Грачев А.Б.	None	daughter	дочь	
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	606795.64	_himself	Ганза А.В.	Автомобиль Опель - Вектра
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	324803.67	wife	супруга	Автомобиль Опель -Вектра
e70c05298dba24ed88357e2dc8564fd7	Галай А.В.	843444.06	_himself	Галай А.В.	
e70c05298dba24ed88357e2dc8564fd7	Галай А.В.	257494.44	wife	супруга	
2b4595f767b5e1be640744849f1a1e39	Горев В.С.	924558	_himself	Горев В.С.	Хонда
2b4595f767b5e1be640744849f1a1e39	Горев В.С.	830434	wife	супруга	
310a935ce66b54e2da09bfc5ddd83a15	Гусейнов Х.М.	1133341.8	_himself	Гусейнов Х.М.	
310a935ce66b54e2da09bfc5ddd83a15	Гусейнов Х.М.	None	wife	супруга	
595bc6f4a9f957ea49087fbdd4574a70	Гаденков А.В.	782458.3	_himself	Гаденков А.В.	Судзуки гранд Витара
595bc6f4a9f957ea49087fbdd4574a70	Гаденков А.В.	245858.7	wife	супруга	
544c343ad0c83a593a76ee3114b98299	Галкин Н.А.	620888.39	_himself	Галкин Н.А.	
544c343ad0c83a593a76ee3114b98299	Галкин Н.А.	258548.36	wife	супруга	
544c343ad0c83a593a76ee3114b98299	Галкин Н.А.	None	son	сын	
1e7914bc590ab7c08bb8536698f983e3	Галкин С.А.	1215000	_himself	Галкин С.А.	Киа Спектра
1e7914bc590ab7c08bb8536698f983e3	Галкин С.А.	120000	wife	супруга	
e3972577fa83ba7ed6394d8381451562	Гапонов В.Ю.	1020659.17	_himself	Гапонов В.Ю.	
e3972577fa83ba7ed6394d8381451562	Гапонов В.Ю.	145500	wife	супруга	
4984f5b87b39c2b00cdb1ccacbe5fb07	Гайдов В.Б.	945585.94	_himself	Гайдов В.Б.	
4984f5b87b39c2b00cdb1ccacbe5fb07	Гайдов В.Б.	379524.75	wife	супруга	
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	954880.51	_himself	Горин Е.В.	
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	144000	wife	супруга	Мазда 6 Хонда СРВ
4c02d8767be85d65aa02b4e42dce9904	Городецкий А.Е.	1356646.55	_himself	Городецкий А.Е.	ВАЗ 21083 АЗЛК 21412
4c02d8767be85d65aa02b4e42dce9904	Городецкий А.Е.	374620.9	wife	супруга	ВАЗ 21043 Опель Астра
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	1089279.84	_himself	Гулин А.А.	
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	None	son	сын	
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	89480.49	wife	супруга	
44765ef0d94c84cf465c31de7421b080	Губин Ю.Л.	990138.98	_himself	Губин Ю.Л.	
44765ef0d94c84cf465c31de7421b080	Губин Ю.Л.	747401.36	wife	супруга	Тайота корола
bc1cbe6c8dedeff493d8f1dffba43964	Гаврилин П.В.	1731855.52	_himself	Гаврилин П.В.	Фольксваген тигуан В858СМ86
bc1cbe6c8dedeff493d8f1dffba43964	Гаврилин П.В.	424466.33	wife	супруга	
bc89e8319ed6e815230b01e254601f3b	Горенцев А.В.	1566720.14	_himself	Горенцев А.В.	Рено Сценик
bc89e8319ed6e815230b01e254601f3b	Горенцев А.В.	213231.14	wife	супруга	
b5aef84fb62b9bd9b6e773444b6b76b3	Гатаев А.В.	805017.24	_himself	Гатаев А.В.	
b5aef84fb62b9bd9b6e773444b6b76b3	Гатаев А.В.	52800	wife	супруга	
b5aef84fb62b9bd9b6e773444b6b76b3	Гатаев А.В.	None	daughter	дочь	
058ee84958d805d5ca7788c9ae42a30a	Гусев А.И.	590000	_himself	Гусев А.И.	Мерседес-бенс-190 Е
3eb7ed242cdf08fe896231cd5f334a50	Гаврилин П.В.	1731855.52	_himself	Гаврилин П.В.	Фольксваген тигуан В858СМ86
3eb7ed242cdf08fe896231cd5f334a50	Гаврилин П.В.	424466.33	wife	супруга	
c63b7be458fdd71da31e22fa2834fe50	Горенцев А.В.	1566720.14	_himself	Горенцев А.В.	Рено Сценик
c63b7be458fdd71da31e22fa2834fe50	Горенцев А.В.	213231.14	wife	супруга	
b017b96158289f74f5ca9e22e6c47fae	Гусев В.А.	739789	_himself	Гусев В.А.	
b017b96158289f74f5ca9e22e6c47fae	Гусев В.А.	76130	wife	супруга	
56ffe521d43c84276db5773cc0158953	Гусев А.И.	590000	_himself	Гусев А.И.	Мерседес-бенс-190 Е
96c4033a29e673bece0370e96943c304	Гильмутдинов Д.З.	840792.19	_himself	Гильмутдинов Д.З.	
55181a1450079bb99cd4a9768596c891	Галимов А.А.	736401.61	_himself	Галимов А.А.	
55181a1450079bb99cd4a9768596c891	Галимов А.А.	270733	wife	супруга	HYUNDAI SANSAIL
55181a1450079bb99cd4a9768596c891	Галимов А.А.	None	son	сын	
55181a1450079bb99cd4a9768596c891	Галимов А.А.	None	son	сын	
c73983bf6109ae601cd1f6da70fd77f0	Горбушин Н.М.	757501.2	_himself	Горбушин Н.М.	PEUGEOT-308
c73983bf6109ae601cd1f6da70fd77f0	Горбушин Н.М.	238450	wife	супруга	
c73983bf6109ae601cd1f6da70fd77f0	Горбушин Н.М.	None	son	сын	
7a59db39b6f2a47f0d8bca70a572a6e2	Дмитриев Н.В.	1047942.76	_himself	Дмитриев Н.В.	Автомобиль легковой: ВАЗ-21074 Мицубиси «Лансер»
7a59db39b6f2a47f0d8bca70a572a6e2	Дмитриев Н.В.	348259.96	wife	супруга	
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	1681936.84	_himself	Демидов В.В.	Рено-Колеос
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	499374.16	wife	супруга	
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	991157.8	_himself	Дильдин Ю.М.	
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	96000	wife	супруга	
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	768823.65	_himself	Дикевич В.Ч.	Фольцваген Таурег
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	None	wife	супруга	
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	None	daughter	дочь	
cff13d61b30a49cf94cc44c3d007f2bf	Денисов Ю.В.	1149144.77	_himself	Денисов Ю.В.	Легковой автомобиль -1 Хонда-СРВ
cff13d61b30a49cf94cc44c3d007f2bf	Денисов Ю.В.	295324.1	wife	супруга	
72816972ef19044920809014379bf590	Доурбеков З.А.	965727.85	_himself	Доурбеков З.А.	
72816972ef19044920809014379bf590	Доурбеков З.А.	30500	wife	супруга	
9c5e3da2361b4c17ebada8066f07be05	Дягилев В.А.	800927	_himself	Дягилев В.А.	
9c5e3da2361b4c17ebada8066f07be05	Дягилев В.А.	540524.89	wife	супруга	ВАЗ-21115
6c6224c9d90bf7052907a9ab35d5c3ee	Добряков С.А.	799657.61	_himself	Добряков С.А.	
6c6224c9d90bf7052907a9ab35d5c3ee	Добряков С.А.	338909.84	wife	супруга	
815784c677d96c70f0c8b66d672ffb37	Дулькин Г.Н.	726612	_himself	Дулькин Г.Н.	
815784c677d96c70f0c8b66d672ffb37	Дулькин Г.Н.	418765	wife	супруга	
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	511297.45	_himself	Долгов С.А.	
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	None	wife	супруга	
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	None	daughter	дочь	
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	None	daughter	дочь	
0dc1535a9915c27a848abe927b7cb347	Дурыгина И.В.	624731.46	_himself	Дурыгина И.В.	Дэу матиц
8cff4d1822c2529e44b6d9f23e163f91	Дроздов Р.А.	452079.59	_himself	Дроздов Р.А.	ВАЗ 21065
1fd55e6fc7eb899bb9e01bfe96653504	Дрыгин В.В.	854017.4	_himself	Дрыгин В.В.	Лексус RX330
1fd55e6fc7eb899bb9e01bfe96653504	Дрыгин В.В.	None	son	сын	
7f5b4a2184a79494b770b369d05854bc	Дильмухаметов В.М.	1451584.86	_himself	Дильмухаметов В.М.	
7f5b4a2184a79494b770b369d05854bc	Дильмухаметов В.М.	656049.44	wife	супруга	
046eb17d7b713751f045e05e64bfa45c	Домрачев Е.И.	1089855.22	_himself	Домрачев Е.И.	
43163ed31c8ef1efb26d1286486f7ce6	Дугинец А.С.	1398202.19	_himself	Дугинец А.С.	ВАЗ 21061
43163ed31c8ef1efb26d1286486f7ce6	Дугинец А.С.	583292.03	wife	супруга	
2d3cf1111c6132f19646e71b0289e905	Денисов В.И.	889296.77	_himself	Денисов В.И.	Ваз 211440
2d3cf1111c6132f19646e71b0289e905	Денисов В.И.	172137.95	wife	супруга	
d2018c3417383ef2fec85782413a3140	Декасов Ю.Д.	838183.9	_himself	Декасов Ю.Д.	
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	86850	_himself	Деев Р.В.	
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	415721	wife	супруга	Автомобиль Ауди
4af4105b4973b7ccf4e35b8104caa864	Дёмин В.В.	730641.82	_himself	Дёмин В.В.	Хонда
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	179845.85	wife	супруга	
6f153d9a87b2bb0107d2a7d62e623cc9	Деревянко И.В.	565488.96	_himself	Деревянко И.В.	
6f153d9a87b2bb0107d2a7d62e623cc9	Деревянко И.В.	41054.52	wife	супруга	
d2e2caff2665a3090ace6586dd9a6493	Денисов В.В.	817054.45	_himself	Денисов В.В.	Азлк 2141 Рено логан
d2e2caff2665a3090ace6586dd9a6493	Денисов В.В.	435132.59	wife	супруга	
ccc58507b41614c925dfbea73baa59bb	Деркач О.А.	1670650.6	_himself	Деркач О.А.	Автомобиль легк. ВАЗ 2109
ccc58507b41614c925dfbea73baa59bb	Деркач О.А.	1221584.91	wife	супруга	
5848963a1709e0eb13e8e5395bbf4dcc	Доброумов Г.А.	788542.65	_himself	Доброумов Г.А.	
5848963a1709e0eb13e8e5395bbf4dcc	Доброумов Г.А.	123000	wife	супруга	Ауди 100
a7fbac213e425f15978b96cfd9e5c0de	Дудка Б.П.	1314282.45	_himself	Дудка Б.П.	
04ce934f4ca7a9d2ba85557653504fe7	Дубовик А.П.	1253876.41	_himself	Дубовик А.П.	Тойота Harrier
04ce934f4ca7a9d2ba85557653504fe7	Дубовик А.П.	576546.76	wife	супруга	
04ce934f4ca7a9d2ba85557653504fe7	Дубовик А.П.	None	son	сын	
eb98e04e434a9f95a4fb4af23a860a21	Дьяченко О.Н.	1267274.35	_himself	Дьяченко О.Н.	Тойота Voxy Лада 21214 Нисан Marh Автоприцеп: КЗАП-8140
eb98e04e434a9f95a4fb4af23a860a21	Дьяченко О.Н.	341858.78	wife	супруга	
bed078ade6fdbd393d6fb3beb8196ce1	Данченко Л.П.	1210477.35	_himself	Данченко Л.П.	
0ca3e86be02fce741710c6f5a6fbe172	Дегтярева Н.Н.	601286.73	_himself	Дегтярева Н.Н.	
0ca3e86be02fce741710c6f5a6fbe172	Дегтярева Н.Н.	104400	husband	супруг	ВАЗ-21114
47a7accfd4d7b1d5867dc91436882e43	Дзуцев Б.М.	469724	_himself	Дзуцев Б.М.	Автомобили: ВАЗ 2107 ВАЗ 2109
47a7accfd4d7b1d5867dc91436882e43	Дзуцев Б.М.	333800	wife	супруга	
78ed97a3d47ee60911f438f4652f0e07	Долгов С.А.	511297.45	_himself	Долгов С.А.	
78ed97a3d47ee60911f438f4652f0e07	Долгов С.А.	None	wife	супруга	
78ed97a3d47ee60911f438f4652f0e07	Долгов С.А.	None	daughter	дочь	
78ed97a3d47ee60911f438f4652f0e07	Долгов С.А.	None	daughter	дочь	
65f81a3e9983f9bfab7940b3b3ef8abc	Евсеев Сергей Васильевич	2359276.84	_himself	Евсеев Сергей Васильевич	
65f81a3e9983f9bfab7940b3b3ef8abc	Евсеев Сергей Васильевич	143968.64	wife	супруга	
65f81a3e9983f9bfab7940b3b3ef8abc	Евсеев Сергей Васильевич	None	son	сын	
65f81a3e9983f9bfab7940b3b3ef8abc	Евсеев Сергей Васильевич	None	daughter	дочь	
b54af1feddeb09fbf697abb06e243eea	Ефимов Александр Александрович	623845	_himself	Ефимов Александр Александрович	Форд-Фокус, Опель-Антара
e359beab965f4b328b37d7a7bcdd49b1	Ермилов Александр Александрович	898686.74	_himself	Ермилов Александр Александрович	Автомобиль Хёндай SONATA
e359beab965f4b328b37d7a7bcdd49b1	Ермилов Александр Александрович	256419.09	wife	супруга	
e359beab965f4b328b37d7a7bcdd49b1	Ермилов Александр Александрович	None	daughter	дочь	
e359beab965f4b328b37d7a7bcdd49b1	Ермилов Александр Александрович	None	son	сын	
b2d42e261470c42982c5ae0bf813b739	Ерков Олег Владимирович	771443	_himself	Ерков Олег Владимирович	Ниссан
b1d627a194113b6d90ba0d639ed575d1	Ежов С.Ю.	1192941	_himself	Ежов С.Ю.	Автомобиль Киа соул Автоприцеп Моторная лодка
b1d627a194113b6d90ba0d639ed575d1	Ежов С.Ю.	909000	wife	супруга	Джип Гранд чероки
9519b2d56155b5e4a640414a691d14b9	Елисеев В.П.	6133139.46	_himself	Елисеев В.П.	Легковой автомобиль Lexus 460 LS
9519b2d56155b5e4a640414a691d14b9	Елисеев В.П.	None	wife	супруга	
71fa701944d8473338b30999f6057b73	Елоримов В.А.	760067	_himself	Елоримов В.А.	Форд фокус
a5b60290bdbb8d3535693e11bb7eec0f	Евстифеев В.В.	738298	_himself	Евстифеев В.В.	Автомобиль ТОйота ленд крузер 120 Прадо
a5b60290bdbb8d3535693e11bb7eec0f	Евстифеев В.В.	2250000	wife	супруга	
3d78c2f118531cbd7658ab28eac03e29	Ермолаев А.В.	815599.61	_himself	Ермолаев А.В.	
3d78c2f118531cbd7658ab28eac03e29	Ермолаев А.В.	136315.57	wife	супруга	
d94966d7d85742a72a3bfaaf2eba6226	Енин Л.А.	943961	_himself	Енин Л.А.	
d94966d7d85742a72a3bfaaf2eba6226	Енин Л.А.	90000	wife	супруга	Автомобиль легк. Ниссан
622b9f0f36d49b50781c885131b5cdaa	Ельсаев А.Л.	124150	_himself	Ельсаев А.Л.	
622b9f0f36d49b50781c885131b5cdaa	Ельсаев А.Л.	1200	wife	супруга	ВАЗ 2110
b54bcf23c5a94deaff96081d24ef5fa3	Еремеев И.А.	803210.55	_himself	Еремеев И.А.	Тойота Королла
b54bcf23c5a94deaff96081d24ef5fa3	Еремеев И.А.	296583.24	wife	супруга	
e46570be9bc6afcab0f5edf4ffc4d383	Жигулев С.Ю.	574732.36	_himself	Жигулев С.Ю.	Автомобиль легковой УАЗ 396 Моторная лодка «Прогресс»
6f3fd378169f98fd8822bf2ea285d5a0	Жадан В.Н.	780848.12	_himself	Жадан В.Н.	Форд Фокус
fa7e96126818d0eb8c5b96cd87010867	Жамборов Н.Б.	955576	_himself	Жамборов Н.Б.	
fa7e96126818d0eb8c5b96cd87010867	Жамборов Н.Б.	263206	wife	супруга	
24f95c02f1e403dac40c3bfc5a728735	Жевжик С.В.	354656.89	_himself	Жевжик С.В.	Автомобиль ВАЗ-2101 ВАЗ 21093
24f95c02f1e403dac40c3bfc5a728735	Жевжик С.В.	97800	wife	супруга	
05b025fc6224a0ce987a39641d9219c4	Жданов Д.Л.	1263514	_himself	Жданов Д.Л.	
05b025fc6224a0ce987a39641d9219c4	Жданов Д.Л.	812931	wife	супруга	
41b75d44b9e550f907f489114022591c	Жерновой М.В.	522138	_himself	Жерновой М.В.	Тойота прогресс Узудсу эльф
41b75d44b9e550f907f489114022591c	Жерновой М.В.	381242	wife	супруга	
89d8394225b31a3b39ae24aa91d047b2	Жаткин В.С.	976216	_himself	Жаткин В.С.	
89d8394225b31a3b39ae24aa91d047b2	Жаткин В.С.	279596	wife	супруга	
8bf5cd9565271fe8c847637bce9b86b4	Журин Н.В.	1070116	_himself	Журин Н.В.	Автомобиль УАЗ-2206
b096439d740f32d6db8db93017064c71	Живоглядов В.В.	738174	_himself	Живоглядов В.В.	Автомобиль АУДИ А6
e7a47fca5d64b01daa4bd82ac1338be6	Жигун Н.Г.	915542.43	_himself	Жигун Н.Г.	Субару Легаси
e7a47fca5d64b01daa4bd82ac1338be6	Жигун Н.Г.	129346.92	wife	супруга	Мазда 3
e7a47fca5d64b01daa4bd82ac1338be6	Жигун Н.Г.	None	daughter	дочь	
6787fe2584fc031eee2142e8b1c69bc6	Жуков В.В.	621176	_himself	Жуков В.В.	ВАЗ 21033 Автоприцепы
6787fe2584fc031eee2142e8b1c69bc6	Жуков В.В.	50000	wife	супруга	
29440a30e09f980cf382960ee3ce4d4f	Жданов В.А.	1598242.86	_himself	Жданов В.А.	
29440a30e09f980cf382960ee3ce4d4f	Жданов В.А.	45665.56	wife	супруга	
353f9972e9bd48d81d939cfde08e56bd	Жулев С.В.	1259349.14	_himself	Жулев С.В.	Мотовездеход CFMOTO EXPLORER
353f9972e9bd48d81d939cfde08e56bd	Жулев С.В.	422142.17	wife	супруга	Хонда Фит
